EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
2017p175163|2017-03-06T19:26:05|-32.437|-177.985|446.1|GNS|GNS|GNS|2017p175163|M|5.7|GNS|665 km north-east of Te Araroa
2019p257865|2019-04-06T09:50:17|-32.189|177.936|200.0|GNS|GNS|GNS|2019p257865|M|4.1|GNS|510 km north-east of Whangarei
2017p180235|2017-03-08T16:28:59|-31.762|177.980|33.0|GNS|GNS|GNS|2017p180235|M|4.3|GNS|550 km north-east of Whangarei
2019p258188|2019-04-06T12:42:50|-45.376|167.191|64.5|GNS|GNS|GNS|2019p258188|M|5.2|GNS|40 km west of Te Anau
2019p258180|2019-04-06T12:34:08|-10.660|165.980|178.0|GNS|GNS|GNS|2019p258180|M|4.5|GNS|2715 km north of Cape Reinga
2019p257835|2019-04-06T09:33:14|-30.755|-177.283|12.0|GNS|GNS|GNS|2019p257835|mB|5.1|GNS|860 km north-east of Te Araroa
2017p428558|2017-06-08T13:35:05|-30.426|179.600|33.0|GNS|GNS|GNS|2017p428558|M|4.3|GNS|765 km north-east of Whangarei
2017p431680|2017-06-09T17:16:32|-23.127|-176.781|177.0|GNS|GNS|GNS|2017p431680|M|5.1|GNS|1615 km north-east of Cape Reinga
2017p180727|2017-03-08T20:51:25|-42.982|173.091|7.2|GNS|GNS|GNS|2017p180727|M|4.1|GNS|20 km south-west of Cheviot
2017p182884|2017-03-09T16:00:58|-42.665|173.163|20.3|GNS|GNS|GNS|2017p182884|M|4.5|GNS|15 km north-west of Cheviot
2017p428908|2017-06-08T16:40:25|-28.688|-173.939|276.7|GNS|GNS|GNS|2017p428908|M|4.2|GNS|1220 km north-east of Te Araroa
2019p259285|2019-04-06T22:19:30|-6.838|124.987|548.0|GNS|GNS|GNS|2019p259285|mB|4.8|GNS|5755 km west of Cape Reinga
2017p429498|2017-06-08T21:54:10|-23.734|-179.350|597.2|GNS|GNS|GNS|2017p429498|M|4.1|GNS|1415 km north-east of Cape Reinga
2017p434281|2017-06-10T16:19:05|-6.258|165.819|33.0|GNS|GNS|GNS|2017p434281|M|4.8|GNS|3195 km north of Cape Reinga
2017p184429|2017-03-10T05:42:37|-31.791|-178.792|346.6|GNS|GNS|GNS|2017p184429|M|4.2|GNS|695 km north-east of Te Araroa
2017p426652|2017-06-07T20:40:10|-33.919|-178.436|192.1|GNS|GNS|GNS|2017p426652|M|4.2|GNS|500 km north-east of Te Araroa
2017p428954|2017-06-08T17:06:58|-45.053|167.462|71.2|GNS|GNS|GNS|2017p428954|M|4.1|GNS|45 km north-west of Te Anau
2017p429677|2017-06-08T23:31:15|-33.730|179.465|293.9|GNS|GNS|GNS|2017p429677|M|4.3|GNS|440 km north of Te Araroa
2019p408915|2019-06-01T07:09:09|-31.781|-179.846|470.1|GNS|GNS|GNS|2019p408915|mB|4.4|GNS|665 km north of Te Araroa
2019p408937|2019-06-01T07:19:08|-23.756|-179.890|559.5|GNS|GNS|GNS|2019p408937|M|4.1|GNS|1385 km north-east of Cape Reinga
2019p409206|2019-06-01T09:45:29|6.215|126.582|94.0|GNS|GNS|GNS|2019p409206|M|5.9|GNS|6605 km north-west of Cape Reinga
2019p259459|2019-04-06T23:58:18|-30.907|178.379|12.0|GNS|GNS|GNS|2019p259459|mB|5.0|GNS|650 km north-east of Whangarei
2019p261001|2019-04-07T13:41:33|2.520|128.514|221.0|GNS|GNS|GNS|2019p261001|Mw(mB)|4.8|GNS|6165 km north-west of Cape Reinga
2019p258867|2019-04-06T18:44:44|-10.222|161.845|73.0|GNS|GNS|GNS|2019p258867|M|5.6|GNS|2895 km north-west of Cape Reinga
2019p258328|2019-04-06T13:57:24|5.357|125.578|207.0|GNS|GNS|GNS|2019p258328|M|5.1|GNS|6615 km north-west of Cape Reinga
2019p259719|2019-04-07T02:18:19|-9.321|124.828|35.0|GNS|GNS|GNS|2019p259719|M|5.3|GNS|5600 km west of Cape Reinga
2019p261575|2019-04-07T18:44:09|-18.371|-177.958|500.0|GNS|GNS|GNS|2019p261575|mB|4.3|GNS|2005 km north-east of Cape Reinga
2019p230176|2019-03-27T03:55:47|-26.998|-179.847|397.7|GNS|GNS|GNS|2019p230176|mB|4.5|GNS|1090 km north-east of Cape Reinga
2019p230458|2019-03-27T06:28:13|-30.728|-179.027|33.0|GNS|GNS|GNS|2019p230458|MLv|4.3|GNS|800 km north of Te Araroa
2019p230607|2019-03-27T07:43:57|-32.007|-178.089|12.0|GNS|GNS|GNS|2019p230607|mB|4.6|GNS|700 km north-east of Te Araroa
2019p232249|2019-03-27T22:19:05|-32.069|-178.422|12.0|GNS|GNS|GNS|2019p232249|mB|5.4|GNS|680 km north-east of Te Araroa
2019p232538|2019-03-28T00:56:20|-46.497|166.177|5.0|GNS|GNS|GNS|2019p232538|M|4.4|GNS|120 km west of Tuatapere
2019p232711|2019-03-28T02:28:50|-46.392|166.068|12.0|GNS|GNS|GNS|2019p232711|M|4.2|GNS|125 km west of Tuatapere
2019p233346|2019-03-28T08:04:00|-18.244|-178.463|600.0|GNS|GNS|GNS|2019p233346|M|4.2|GNS|1995 km north-east of Cape Reinga
2019p233464|2019-03-28T09:10:06|-6.361|143.275|10.0|GNS|GNS|GNS|2019p233464|mB|5.3|GNS|4330 km north-west of Cape Reinga
2017p738982|2017-10-01T10:06:55|-24.475|-176.692|88.0|GNS|GNS|GNS|2017p738982|M|5.4|GNS|1505 km north-east of Cape Reinga
2017p746652|2017-10-04T06:13:56|-25.523|-179.146|532.1|GNS|GNS|GNS|2017p746652|M|4.8|GNS|1260 km north-east of Cape Reinga
2017p818784|2017-10-30T22:45:13|-30.941|-179.434|311.5|GNS|GNS|GNS|2017p818784|M|4.5|GNS|765 km north of Te Araroa
2017p726748|2017-09-26T21:29:06|-23.586|-179.948|538.0|GNS|GNS|GNS|2017p726748|M|5.3|GNS|1395 km north-east of Cape Reinga
2019p233614|2019-03-28T10:29:44|-28.190|-175.291|12.0|GNS|GNS|GNS|2019p233614|ML|5.0|GNS|1200 km north-east of Te Araroa
2017p192901|2017-03-13T08:49:05|14.320|145.210|105.0|GNS|GNS|GNS|2017p192901|M|5.0|GNS|6125 km north-west of Cape Reinga
2017p432698|2017-06-10T02:17:22|-18.590|-173.120|64.0|GNS|GNS|GNS|2017p432698|M|4.5|GNS|2245 km north-east of Cape Reinga
2019p264451|2019-04-08T20:15:44|-15.578|-172.846|10.0|GNS|GNS|GNS|2019p264451|mB|5.3|GNS|2540 km north-east of Cape Reinga
2019p235707|2019-03-29T05:03:58|-33.879|-179.673|12.0|GNS|GNS|GNS|2019p235707|M|4.2|GNS|450 km north-east of Te Araroa
2019p236198|2019-03-29T09:26:20|-31.945|-177.411|12.0|GNS|GNS|GNS|2019p236198|M|4.4|GNS|735 km north-east of Te Araroa
2019p236796|2019-03-29T14:45:03|-31.677|-177.622|12.0|GNS|GNS|GNS|2019p236796|M|4.6|GNS|755 km north-east of Te Araroa
2019p236810|2019-03-29T14:49:06|-18.461|-176.841|641.5|GNS|GNS|GNS|2019p236810|mB|4.5|GNS|2050 km north-east of Cape Reinga
2019p237936|2019-03-30T00:51:40|-33.365|-179.111|12.0|GNS|GNS|GNS|2019p237936|M|4.7|GNS|525 km north-east of Te Araroa
2019p238040|2019-03-30T01:44:20|-31.623|-177.889|12.0|GNS|GNS|GNS|2019p238040|M|4.7|GNS|745 km north-east of Te Araroa
2019p238131|2019-03-30T02:34:45|-30.170|-179.364|245.9|GNS|GNS|GNS|2019p238131|M|4.1|GNS|850 km north-east of Whangarei
2019p238250|2019-03-30T03:39:19|-32.077|179.776|436.1|GNS|GNS|GNS|2019p238250|mB|4.2|GNS|625 km north of Te Araroa
2019p238648|2019-03-30T07:09:24|-21.720|-178.386|650.0|GNS|GNS|GNS|2019p238648|mB|4.8|GNS|1655 km north-east of Cape Reinga
2017p433631|2017-06-10T10:38:49|-43.555|172.419|8.5|GNS|GNS|GNS|2017p433631|M|4.2|GNS|15 km west of Christchurch
2017p437482|2017-06-11T20:50:21|-34.369|-179.405|244.0|GNS|GNS|GNS|2017p437482|M|4.2|GNS|410 km north-east of Te Araroa
2019p239033|2019-03-30T10:35:33|-30.451|-179.899|246.5|GNS|GNS|GNS|2019p239033|mB|4.5|GNS|795 km north-east of Whangarei
2019p239128|2019-03-30T11:20:44|-5.674|151.091|57.0|GNS|GNS|GNS|2019p239128|mB|6.1|GNS|3880 km north-west of Cape Reinga
2019p239279|2019-03-30T12:46:45|-32.782|-179.176|12.0|GNS|GNS|GNS|2019p239279|mB|4.8|GNS|580 km north-east of Te Araroa
2019p239819|2019-03-30T17:35:57|-37.052|179.106|12.0|GNS|GNS|GNS|2019p239819|M|4.2|GNS|90 km north-east of Te Araroa
2017p434370|2017-06-10T17:08:09|-14.865|167.996|33.0|GNS|GNS|GNS|2017p434370|Mw(mB)|4.3|GNS|2215 km north of Cape Reinga
2019p265554|2019-04-09T06:04:39|-20.973|-177.158|541.5|GNS|GNS|GNS|2019p265554|mB|4.4|GNS|1790 km north-east of Cape Reinga
2017p436220|2017-06-11T09:37:06|-30.225|-179.408|469.9|GNS|GNS|GNS|2017p436220|M|4.7|GNS|845 km north-east of Whangarei
2017p190245|2017-03-12T09:23:02|-37.783|177.547|27.8|GNS|GNS|GNS|2017p190245|M|4.2|GNS|10 km west of Te Kaha
2017p438627|2017-06-12T06:55:49|-16.197|-173.635|44.1|GNS|GNS|GNS|2017p438627|M|4.4|GNS|2435 km north-east of Cape Reinga
2017p702522|2017-09-17T22:22:30|-30.224|-176.356|33.0|GNS|GNS|GNS|2017p702522|M|5.4|GNS|950 km north-east of Te Araroa
2019p395655|2019-05-27T09:25:20|-8.211|158.615|117.0|GNS|GNS|GNS|2019p395655|M|5.4|GNS|3240 km north-west of Cape Reinga
2019p266900|2019-04-09T17:54:00|-58.614|-25.357|48.0|GNS|GNS|GNS|2019p266900|M|6.5|GNS|8130 km south of Snares Islands
2019p240896|2019-03-31T03:07:31|-30.744|-177.275|12.0|GNS|GNS|GNS|2019p240896|mB|4.6|GNS|860 km north-east of Te Araroa
2017p739195|2017-10-01T12:03:07|-34.045|179.449|238.4|GNS|GNS|GNS|2017p739195|M|4.5|GNS|405 km north of Te Araroa
2019p259250|2019-04-06T21:55:01|-6.849|125.043|538.0|GNS|GNS|GNS|2019p259250|mB|6.2|GNS|5750 km west of Cape Reinga
2019p395747|2019-05-27T10:14:20|-4.652|152.907|56.0|GNS|GNS|GNS|2019p395747|mB|5.4|GNS|3875 km north-west of Cape Reinga
2017p188423|2017-03-11T17:10:36|-30.542|-177.186|33.0|GNS|GNS|GNS|2017p188423|M|5.3|GNS|885 km north-east of Te Araroa
2019p243501|2019-04-01T02:16:51|-33.604|179.918|12.0|GNS|GNS|GNS|2019p243501|MLv|4.6|GNS|465 km north of Te Araroa
2019p244218|2019-04-01T08:39:31|-49.263|164.850|12.0|GNS|GNS|GNS|2019p244218|M|4.6|GNS|185 km south-west of Snares Islands
2017p184544|2017-03-10T06:45:15|-42.452|173.536|34.0|GNS|GNS|GNS|2017p184544|M|4.5|GNS|10 km south-west of Kaikoura
2019p244489|2019-04-01T11:00:46|-20.054|-175.854|281.1|GNS|GNS|GNS|2019p244489|M|4.8|GNS|1950 km north-east of Cape Reinga
2018p636538|2018-08-24T12:27:50|-41.579|173.213|55.5|GNS|GNS|GNS|2018p636538|M|4.5|GNS|30 km south of Nelson
2019p244692|2019-04-01T12:49:02|-19.686|-177.292|336.9|GNS|GNS|GNS|2019p244692|mB|4.8|GNS|1910 km north-east of Cape Reinga
2017p184395|2017-03-10T05:25:57|-41.763|174.198|11.9|GNS|GNS|GNS|2017p184395|M|4.1|GNS|10 km south-east of Seddon
2017p187705|2017-03-11T10:49:14|-39.355|174.825|19.5|GNS|GNS|GNS|2017p187705|M|4.0|GNS|45 km east of Stratford
2019p269159|2019-04-10T14:00:53|-4.582|144.039|33.0|GNS|GNS|GNS|2019p269159|mB|5.3|GNS|4430 km north-west of Cape Reinga
2017p443652|2017-06-14T03:37:55|-35.942|178.230|225.9|GNS|GNS|GNS|2017p443652|M|4.2|GNS|185 km north of Te Araroa
2019p246825|2019-04-02T07:47:07|-32.048|-177.713|12.0|GNS|GNS|GNS|2019p246825|M|4.8|GNS|715 km north-east of Te Araroa
2019p248266|2019-04-02T20:33:55|-24.968|-178.933|550.3|GNS|GNS|GNS|2019p248266|M|4.5|GNS|1320 km north-east of Cape Reinga
2019p249365|2019-04-03T06:21:52|-29.945|179.345|12.0|GNS|GNS|GNS|2019p249365|mB|4.8|GNS|790 km north-east of Whangarei
2019p250684|2019-04-03T18:01:21|-22.637|-178.292|634.2|GNS|GNS|GNS|2019p250684|mB|5.3|GNS|1575 km north-east of Cape Reinga
2019p270534|2019-04-11T02:19:37|-49.679|163.756|5.0|GNS|GNS|GNS|2019p270534|MLv|4.9|GNS|275 km south-west of Snares Islands
2017p188952|2017-03-11T21:54:07|-45.193|167.084|17.7|GNS|GNS|GNS|2017p188952|M|4.7|GNS|55 km north-west of Te Anau
2019p397233|2019-05-27T23:23:17|-23.242|-178.558|528.5|GNS|GNS|GNS|2019p397233|mB|4.6|GNS|1500 km north-east of Cape Reinga
2019p329923|2019-05-03T01:43:09|-33.220|-178.115|12.0|GNS|GNS|GNS|2019p329923|M|4.2|GNS|580 km north-east of Te Araroa
2019p330150|2019-05-03T03:42:41|-30.246|-177.576|12.0|GNS|GNS|GNS|2019p330150|mB|5.1|GNS|900 km north-east of Te Araroa
2017p701678|2017-09-17T14:50:03|-16.630|-173.657|33.0|GNS|GNS|GNS|2017p701678|M|5.4|GNS|2395 km north-east of Cape Reinga
2017p808898|2017-10-27T06:58:59|-25.124|-179.761|524.2|GNS|GNS|GNS|2017p808898|M|4.5|GNS|1260 km north-east of Cape Reinga
2019p330521|2019-05-03T07:01:56|-31.384|-179.836|412.9|GNS|GNS|GNS|2019p330521|mB|4.7|GNS|710 km north of Te Araroa
2019p331202|2019-05-03T13:01:00|-31.929|-177.741|12.0|GNS|GNS|GNS|2019p331202|MLv|4.6|GNS|725 km north-east of Te Araroa
2019p331762|2019-05-03T18:02:20|-33.389|-178.354|12.0|GNS|GNS|GNS|2019p331762|MLv|4.5|GNS|555 km north-east of Te Araroa
2019p331880|2019-05-03T19:05:42|-33.152|-178.240|12.0|GNS|GNS|GNS|2019p331880|ML|4.4|GNS|580 km north-east of Te Araroa
2019p332218|2019-05-03T22:04:35|-30.639|178.290|12.0|GNS|GNS|GNS|2019p332218|mB|4.8|GNS|670 km north-east of Cape Reinga
2019p273252|2019-04-12T02:28:52|-18.012|-179.302|617.0|GNS|GNS|GNS|2019p273252|M|4.7|GNS|1985 km north-east of Cape Reinga
2019p260257|2019-04-07T07:04:19|-32.086|-177.755|12.0|GNS|GNS|GNS|2019p260257|MLv|5.3|GNS|705 km north-east of Te Araroa
2019p260254|2019-04-07T07:02:08|-32.183|-177.336|12.0|GNS|GNS|GNS|2019p260254|MLv|5.4|GNS|720 km north-east of Te Araroa
2019p276797|2019-04-13T09:50:45|-5.358|145.952|79.0|GNS|GNS|GNS|2019p276797|mB|5.9|GNS|4235 km north-west of Cape Reinga
2017p447679|2017-06-15T15:23:47|-36.015|179.260|103.4|GNS|GNS|GNS|2017p447679|M|4.2|GNS|195 km north-east of Te Araroa
2019p487892|2019-06-30T12:26:56|-24.380|-179.269|550.1|GNS|GNS|GNS|2019p487892|mB|4.2|GNS|1355 km north-east of Cape Reinga
2019p261635|2019-04-07T19:14:59|-19.080|-174.324|20.0|GNS|GNS|GNS|2019p261635|mB|5.4|GNS|2130 km north-east of Cape Reinga
2019p264796|2019-04-08T23:21:54|-31.403|179.940|457.0|GNS|GNS|GNS|2019p264796|mB|4.0|GNS|705 km north of Te Araroa
2019p277577|2019-04-13T16:53:21|-6.438|130.004|139.0|GNS|GNS|GNS|2019p277577|M|5.0|GNS|5360 km north-west of Cape Reinga
2017p187158|2017-03-11T05:58:04|-42.151|172.835|29.1|GNS|GNS|GNS|2017p187158|M|4.9|GNS|35 km south of St Arnaud
2018p623792|2018-08-19T19:13:18|-16.399|-174.853|600.0|GNS|GNS|GNS|2018p623792|M|4.3|GNS|2350 km north-east of Cape Reinga
2018p625302|2018-08-20T08:38:02|-18.649|-175.970|600.3|GNS|GNS|GNS|2018p625302|M|4.7|GNS|2075 km north-east of Cape Reinga
2018p625644|2018-08-20T11:40:05|-18.250|-178.170|554.0|GNS|GNS|GNS|2018p625644|M|4.2|GNS|2005 km north-east of Cape Reinga
2017p445998|2017-06-15T00:26:11|-30.742|-176.831|33.0|GNS|GNS|GNS|2017p445998|M|6.0|GNS|880 km north-east of Te Araroa
2018p627762|2018-08-21T06:28:57|-17.840|-178.210|555.0|GNS|GNS|GNS|2018p627762|M|4.5|GNS|2045 km north-east of Cape Reinga
2018p627885|2018-08-21T07:36:47|-49.884|164.532|33.0|GNS|GNS|GNS|2018p627885|ML|4.7|GNS|255 km south-west of Snares Islands
2018p629310|2018-08-21T20:16:16|-34.231|179.350|200.0|GNS|GNS|GNS|2018p629310|M|4.7|GNS|385 km north of Te Araroa
2019p268343|2019-04-10T06:49:52|-20.866|-178.285|418.8|GNS|GNS|GNS|2019p268343|mB|4.5|GNS|1745 km north-east of Cape Reinga
2017p189492|2017-03-12T02:40:12|-31.516|-179.031|327.1|GNS|GNS|GNS|2017p189492|M|4.4|GNS|715 km north of Te Araroa
2017p444934|2017-06-14T15:00:37|-32.937|179.525|409.3|GNS|GNS|GNS|2017p444934|M|4.2|GNS|530 km north of Te Araroa
2018p628040|2018-08-21T08:56:11|-18.548|-176.626|593.2|GNS|GNS|GNS|2018p628040|M|4.5|GNS|2050 km north-east of Cape Reinga
2019p268786|2019-04-10T10:48:10|-31.985|-178.114|12.0|GNS|GNS|GNS|2019p268786|mB|4.5|GNS|700 km north-east of Te Araroa
2017p808851|2017-10-27T06:34:53|-31.991|-176.846|33.0|GNS|GNS|GNS|2017p808851|M|4.9|GNS|760 km north-east of Te Araroa
2018p629574|2018-08-21T22:32:27|-16.020|168.150|13.0|GNS|GNS|GNS|2018p629574|M|5.7|GNS|2085 km north of Cape Reinga
2019p269594|2019-04-10T17:55:54|-19.439|-173.634|33.0|GNS|GNS|GNS|2019p269594|mB|4.7|GNS|2140 km north-east of Cape Reinga
2019p269643|2019-04-10T18:24:37|-31.538|179.021|33.0|GNS|GNS|GNS|2019p269643|mB|4.6|GNS|635 km north-east of Whangarei
2018p630367|2018-08-22T05:39:10|-34.136|-178.601|361.9|GNS|GNS|GNS|2018p630367|M|4.4|GNS|470 km north-east of Te Araroa
2018p631860|2018-08-22T18:49:36|-6.960|155.730|34.0|GNS|GNS|GNS|2018p631860|M|5.9|GNS|3500 km north-west of Cape Reinga
2018p631933|2018-08-22T19:31:09|-26.032|-179.523|0.0|GNS|GNS|GNS|2018p631933|Mw(mB)|5.1|GNS|1190 km north-east of Cape Reinga
2018p632853|2018-08-23T03:41:16|-18.160|-178.210|544.0|GNS|GNS|GNS|2018p632853|M|4.7|GNS|2015 km north-east of Cape Reinga
2017p746797|2017-10-04T07:26:19|-2.625|154.741|12.0|GNS|GNS|GNS|2017p746797|M|5.1|GNS|3980 km north-west of Cape Reinga
2017p809530|2017-10-27T12:34:33|-20.783|-175.204|193.0|GNS|GNS|GNS|2017p809530|M|5.5|GNS|1920 km north-east of Cape Reinga
2018p634765|2018-08-23T20:43:01|-34.540|-178.935|33.0|GNS|GNS|GNS|2018p634765|M|4.4|GNS|420 km north-east of Te Araroa
2017p194726|2017-03-14T01:09:11|-30.647|178.485|200.0|GNS|GNS|GNS|2017p194726|M|4.3|GNS|680 km north-east of Whangarei
2017p464054|2017-06-21T16:45:00|-15.075|-179.108|420.0|GNS|GNS|GNS|2017p464054|Mw(mB)|4.7|GNS|2295 km north-east of Cape Reinga
2017p449317|2017-06-16T05:56:31|-42.759|172.441|9.1|GNS|GNS|GNS|2017p449317|M|4.5|GNS|30 km west of Culverden
2017p449248|2017-06-16T05:18:07|-31.066|-178.289|223.1|GNS|GNS|GNS|2017p449248|M|4.3|GNS|790 km north-east of Te Araroa
2019p334463|2019-05-04T17:57:43|-19.523|-171.494|10.0|GNS|GNS|GNS|2019p334463|M|4.6|GNS|2230 km north-east of Te Araroa
2017p448554|2017-06-15T23:09:42|-39.338|174.828|16.4|GNS|GNS|GNS|2017p448554|M|4.2|GNS|45 km east of Stratford
2017p190343|2017-03-12T10:14:53|-40.276|176.333|32.1|GNS|GNS|GNS|2017p190343|M|4.6|GNS|20 km south-east of Dannevirke
2017p195804|2017-03-14T10:43:51|-31.291|-179.540|367.8|GNS|GNS|GNS|2017p195804|M|4.3|GNS|725 km north of Te Araroa
2017p453881|2017-06-17T22:26:01|-24.093|179.606|511.0|GNS|GNS|GNS|2017p453881|M|5.3|GNS|1325 km north-east of Cape Reinga
2017p450611|2017-06-16T17:24:36|-32.670|-178.883|342.3|GNS|GNS|GNS|2017p450611|M|4.1|GNS|600 km north-east of Te Araroa
2017p453517|2017-06-17T19:11:44|-24.749|179.822|511.0|GNS|GNS|GNS|2017p453517|M|4.4|GNS|1275 km north-east of Cape Reinga
2017p453635|2017-06-17T20:17:15|-45.198|167.328|89.2|GNS|GNS|GNS|2017p453635|M|4.2|GNS|35 km north-west of Te Anau
2017p456210|2017-06-18T19:06:37|-23.938|-179.455|536.0|GNS|GNS|GNS|2017p456210|M|4.2|GNS|1390 km north-east of Cape Reinga
2018p636207|2018-08-24T09:04:06|-11.040|-70.820|610.0|GNS|GNS|GNS|2018p636207|M|5.8|GNS|11015 km east of Tolaga Bay
2017p451518|2017-06-17T01:21:43|-4.672|153.170|64.0|GNS|GNS|GNS|2017p451518|M|5.1|GNS|3860 km north-west of Cape Reinga
2017p196655|2017-03-14T18:16:47|-30.416|-177.195|33.0|GNS|GNS|GNS|2017p196655|M|5.1|GNS|895 km north-east of Te Araroa
2017p197500|2017-03-15T01:38:57|1.760|127.030|63.0|GNS|GNS|GNS|2017p197500|mB|5.5|GNS|6220 km north-west of Cape Reinga
2018p641384|2018-08-26T07:26:19|-23.099|-172.419|10.0|GNS|GNS|GNS|2018p641384|M|4.6|GNS|1835 km north-east of Te Araroa
2017p202011|2017-03-16T17:51:04|-35.612|-179.271|33.0|GNS|GNS|GNS|2017p202011|M|4.1|GNS|305 km north-east of Te Araroa
2017p203346|2017-03-17T05:39:42|-17.733|-176.600|526.5|GNS|GNS|GNS|2017p203346|M|4.2|GNS|2130 km north-east of Cape Reinga
2018p662243|2018-09-03T00:42:16|-31.263|-179.761|302.1|GNS|GNS|GNS|2018p662243|M|4.3|GNS|725 km north of Te Araroa
2017p200959|2017-03-16T08:29:09|-23.351|-177.997|688.6|GNS|GNS|GNS|2017p200959|M|5.2|GNS|1525 km north-east of Cape Reinga
2017p456173|2017-06-18T18:47:15|-30.235|-177.521|10.0|GNS|GNS|GNS|2017p456173|M|4.7|GNS|900 km north-east of Te Araroa
2017p809487|2017-10-27T12:14:57|-34.510|179.229|106.4|GNS|GNS|GNS|2017p809487|M|4.1|GNS|350 km north of Te Araroa
2017p198914|2017-03-15T14:20:00|-32.822|179.629|406.8|GNS|GNS|GNS|2017p198914|M|5.1|GNS|545 km north of Te Araroa
2018p645112|2018-08-27T16:35:21|-34.205|-178.620|33.0|GNS|GNS|GNS|2018p645112|M|4.0|GNS|465 km north-east of Te Araroa
2018p646764|2018-08-28T07:08:09|-10.860|124.170|9.0|GNS|GNS|GNS|2018p646764|M|5.5|GNS|5555 km west of Cape Reinga
2018p646766|2018-08-28T07:13:31|-10.610|124.150|10.0|GNS|GNS|GNS|2018p646766|M|5.0|GNS|5575 km west of Cape Reinga
2018p647432|2018-08-28T13:09:11|-18.044|-177.926|595.0|GNS|GNS|GNS|2018p647432|M|4.6|GNS|2040 km north-east of Cape Reinga
2018p647244|2018-08-28T11:31:18|-49.192|164.587|33.0|GNS|GNS|GNS|2018p647244|M|4.9|GNS|195 km south-west of Snares Islands
2017p196736|2017-03-14T18:59:18|-30.391|-177.576|33.0|GNS|GNS|GNS|2017p196736|M|4.8|GNS|885 km north-east of Te Araroa
2018p647926|2018-08-28T17:33:39|-32.156|-179.970|33.0|GNS|GNS|GNS|2018p647926|M|4.9|GNS|625 km north of Te Araroa
2018p648507|2018-08-28T22:35:13|16.761|146.872|60.0|GNS|GNS|GNS|2018p648507|M|6.2|GNS|6290 km north-west of Cape Reinga
2017p199039|2017-03-15T15:27:36|-33.430|-179.620|20.2|GNS|GNS|GNS|2017p199039|M|4.7|GNS|500 km north of Te Araroa
2017p465464|2017-06-22T05:12:52|-15.826|-171.068|517.4|GNS|GNS|GNS|2017p465464|M|5.5|GNS|2625 km north-east of Cape Reinga
2017p468009|2017-06-23T03:54:40|-32.236|-179.894|373.5|GNS|GNS|GNS|2017p468009|M|4.3|GNS|615 km north of Te Araroa
2017p196399|2017-03-14T16:00:40|-31.426|179.849|347.2|GNS|GNS|GNS|2017p196399|M|4.5|GNS|700 km north-east of Whangarei
2018p649090|2018-08-29T03:51:56|-22.070|170.050|27.0|GNS|GNS|GNS|2018p649090|M|6.0|GNS|1390 km north of Cape Reinga
2018p649244|2018-08-29T05:17:29|-37.831|178.464|12.0|GNS|GNS|GNS|2018p649244|M|4.3|GNS|10 km north-east of Ruatoria
2018p649507|2018-08-29T07:37:18|-31.357|-179.561|353.7|GNS|GNS|GNS|2018p649507|M|4.5|GNS|720 km north of Te Araroa
2017p455905|2017-06-18T16:17:25|-3.520|131.209|13.0|GNS|GNS|GNS|2017p455905|mB|5.2|GNS|5480 km north-west of Cape Reinga
2019p335509|2019-05-05T03:19:24|-35.134|-179.577|33.0|GNS|GNS|GNS|2019p335509|M|4.5|GNS|330 km north-east of Te Araroa
2017p197341|2017-03-15T00:23:25|-44.999|167.586|114.6|GNS|GNS|GNS|2017p197341|M|4.8|GNS|40 km south-west of Milford Sound
2017p196021|2017-03-14T12:39:30|-30.995|-177.490|171.6|GNS|GNS|GNS|2017p196021|M|4.4|GNS|825 km north-east of Te Araroa
2019p487301|2019-06-30T07:14:10|-18.008|-178.592|642.0|GNS|GNS|GNS|2019p487301|M|4.6|GNS|2015 km north-east of Cape Reinga
2018p652252|2018-08-30T07:57:18|-23.830|-176.130|266.0|GNS|GNS|GNS|2018p652252|M|4.3|GNS|1595 km north-east of Cape Reinga
2018p652580|2018-08-30T10:54:34|-33.912|-179.865|33.0|GNS|GNS|GNS|2018p652580|M|4.3|GNS|440 km north of Te Araroa
2017p457864|2017-06-19T09:49:18|-33.086|-178.097|33.0|GNS|GNS|GNS|2017p457864|M|4.2|GNS|595 km north-east of Te Araroa
2017p196020|2017-03-14T12:36:43|-20.940|170.000|130.0|GNS|GNS|GNS|2017p196020|M|4.7|GNS|1515 km north of Cape Reinga
2017p458996|2017-06-19T19:50:40|-21.145|-178.813|575.0|GNS|GNS|GNS|2017p458996|M|5.7|GNS|1690 km north-east of Cape Reinga
2017p704081|2017-09-18T12:10:59|-30.514|-177.200|33.0|GNS|GNS|GNS|2017p704081|M|5.2|GNS|885 km north-east of Te Araroa
2017p203869|2017-03-17T10:17:46|-20.976|-173.024|0.0|GNS|GNS|GNS|2017p203869|M|4.2|GNS|2020 km north-east of Te Araroa
2017p208484|2017-03-19T03:18:02|-24.070|-179.730|483.0|GNS|GNS|GNS|2017p208484|M|4.1|GNS|1360 km north-east of Cape Reinga
2017p202160|2017-03-16T19:10:27|-35.367|-179.453|33.0|GNS|GNS|GNS|2017p202160|M|4.3|GNS|315 km north-east of Te Araroa
2017p460480|2017-06-20T09:01:50|-24.486|-179.369|535.0|GNS|GNS|GNS|2017p460480|M|5.0|GNS|1340 km north-east of Cape Reinga
